30.12.2019	107,20
27.12.2019	106,82
26.12.2019	106,60
25.12.2019	107,22
24.12.2019	108,09
23.12.2019	107,71
20.12.2019	108,32
19.12.2019	107,60
18.12.2019	109,05
17.12.2019	109,05
16.12.2019	109,40
13.12.2019	108,45
12.12.2019	106,40
11.12.2019	104,90
10.12.2019	105,70
09.12.2019	106,16
06.12.2019	104,70
05.12.2019	106,00
04.12.2019	104,15
03.12.2019	106,15
02.12.2019	105,84
29.11.2019	105,63
28.11.2019	106,23
27.11.2019	104,91
26.11.2019	104,60
25.11.2019	105,40
22.11.2019	102,40
21.11.2019	103,30
20.11.2019	100,21
19.11.2019	100,00
18.11.2019	100,00
15.11.2019	99,98
14.11.2019	100,00
13.11.2019	99,99
12.11.2019	100,00
11.11.2019	98,88
08.11.2019	99,50
07.11.2019	99,50
06.11.2019	100,28
05.11.2019	97,00
01.11.2019	95,00
31.10.2019	95,01
30.10.2019	93,85
29.10.2019	93,95
28.10.2019	93,00
25.10.2019	92,05
24.10.2019	93,00
23.10.2019	92,98
22.10.2019	93,50
21.10.2019	92,85
18.10.2019	92,74
17.10.2019	93,69
16.10.2019	91,73
15.10.2019	90,42
14.10.2019	90,40
11.10.2019	90,35
10.10.2019	89,80
09.10.2019	90,00
08.10.2019	91,01
07.10.2019	91,90
04.10.2019	92,00
03.10.2019	91,70
02.10.2019	94,75
01.10.2019	94,99
30.09.2019	94,87
27.09.2019	94,70
26.09.2019	94,99
25.09.2019	94,70
24.09.2019	95,71
23.09.2019	95,29
20.09.2019	96,62
19.09.2019	95,95
18.09.2019	96,48
17.09.2019	97,21
16.09.2019	97,00
13.09.2019	96,20
12.09.2019	96,70
11.09.2019	95,44
10.09.2019	95,16
09.09.2019	95,15
06.09.2019	95,30
05.09.2019	95,70
04.09.2019	95,30
03.09.2019	94,50
02.09.2019	95,70
30.08.2019	95,70
29.08.2019	95,05
28.08.2019	94,33
27.08.2019	93,74
26.08.2019	93,45
23.08.2019	93,10
22.08.2019	92,28
21.08.2019	91,79
20.08.2019	93,00
19.08.2019	92,20
16.08.2019	93,40
15.08.2019	93,69
14.08.2019	94,94
13.08.2019	94,70
12.08.2019	94,94
09.08.2019	95,20
08.08.2019	95,57
07.08.2019	95,10
06.08.2019	93,38
05.08.2019	92,04
02.08.2019	91,80
01.08.2019	93,14
31.07.2019	93,44
30.07.2019	92,00
29.07.2019	91,70
26.07.2019	92,00
25.07.2019	90,19
24.07.2019	91,60
23.07.2019	92,35
22.07.2019	93,05
19.07.2019	93,50
18.07.2019	92,70
17.07.2019	93,69
16.07.2019	95,01
15.07.2019	94,30
12.07.2019	94,70
11.07.2019	94,70
10.07.2019	95,32
09.07.2019	96,47
08.07.2019	95,05
05.07.2019	94,40
04.07.2019	92,92
03.07.2019	92,18
02.07.2019	90,90
01.07.2019	90,50
28.06.2019	89,70
27.06.2019	90,31
26.06.2019	89,50
25.06.2019	89,68
24.06.2019	89,60
21.06.2019	90,50
20.06.2019	90,72
19.06.2019	89,42
18.06.2019	88,80
17.06.2019	89,40
14.06.2019	89,36
13.06.2019	89,55
11.06.2019	89,00
10.06.2019	87,59
07.06.2019	86,83
06.06.2019	85,73
05.06.2019	85,50
04.06.2019	84,83
03.06.2019	84,25
31.05.2019	84,40
30.05.2019	84,41
29.05.2019	83,49
28.05.2019	84,32
27.05.2019	83,75
24.05.2019	84,00
23.05.2019	84,49
22.05.2019	84,59
21.05.2019	84,43
20.05.2019	84,00
17.05.2019	84,70
16.05.2019	85,09
15.05.2019	85,65
14.05.2019	86,50
13.05.2019	84,98
10.05.2019	92,51
08.05.2019	93,18
07.05.2019	93,02
06.05.2019	91,50
03.05.2019	91,02
02.05.2019	90,78
30.04.2019	91,00
29.04.2019	91,10
26.04.2019	90,70
25.04.2019	91,33
24.04.2019	91,59
23.04.2019	92,40
22.04.2019	92,00
19.04.2019	91,18
18.04.2019	91,01
17.04.2019	91,35
16.04.2019	91,80
15.04.2019	91,50
12.04.2019	91,73
11.04.2019	93,15
10.04.2019	91,26
09.04.2019	91,00
08.04.2019	91,38
05.04.2019	91,21
04.04.2019	91,03
03.04.2019	92,03
02.04.2019	92,39
01.04.2019	91,58
29.03.2019	90,72
28.03.2019	90,30
27.03.2019	91,20
26.03.2019	90,62
25.03.2019	89,08
22.03.2019	90,66
21.03.2019	90,80
20.03.2019	91,16
19.03.2019	91,71
18.03.2019	91,50
15.03.2019	91,66
14.03.2019	92,00
13.03.2019	93,00
12.03.2019	93,67
11.03.2019	93,65
07.03.2019	93,59
06.03.2019	92,53
05.03.2019	92,44
04.03.2019	91,75
01.03.2019	91,22
28.02.2019	90,40
27.02.2019	90,55
26.02.2019	89,70
25.02.2019	89,62
22.02.2019	89,35
21.02.2019	89,85
20.02.2019	90,00
19.02.2019	89,70
18.02.2019	90,15
15.02.2019	89,23
14.02.2019	87,98
13.02.2019	90,29
12.02.2019	90,62
11.02.2019	90,30
08.02.2019	89,89
07.02.2019	91,49
06.02.2019	91,88
05.02.2019	92,75
04.02.2019	93,94
01.02.2019	92,61
31.01.2019	92,11
30.01.2019	91,62
29.01.2019	90,13
28.01.2019	91,35
25.01.2019	91,96
24.01.2019	94,10
23.01.2019	94,39
22.01.2019	94,10
21.01.2019	93,39
18.01.2019	90,61
17.01.2019	90,25
16.01.2019	88,75
15.01.2019	88,67
14.01.2019	87,56
11.01.2019	84,77
10.01.2019	84,06
09.01.2019	84,21
08.01.2019	84,46
04.01.2019	84,50
03.01.2019	80,95
29.12.2018	80,99
28.12.2018	81,50
27.12.2018	82,30
26.12.2018	81,36
25.12.2018	82,55
24.12.2018	83,29
21.12.2018	83,50
20.12.2018	83,93
19.12.2018	84,00
18.12.2018	83,89
17.12.2018	84,00
14.12.2018	85,56
13.12.2018	86,00
12.12.2018	87,08
11.12.2018	86,91
10.12.2018	88,40
07.12.2018	89,20
06.12.2018	89,48
05.12.2018	89,95
04.12.2018	90,19
03.12.2018	90,09
30.11.2018	90,06
29.11.2018	90,31
28.11.2018	89,59
27.11.2018	89,70
26.11.2018	91,21
23.11.2018	91,65
22.11.2018	89,86
